wav_id,발화문,상황,1번 감정,1번 감정세기,2번 감정,2번 감정세기,3번 감정,3번 감정세기,4번 감정,4번감정세기,5번 감정,5번 감정세기,나이,성별
5e38c97dc8c25f16cd145e07,"또 준비해야지, 뭐. 다른 거 할 수 있는 게 없으니까.",sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Fear,1,35,female
5e38c9957995ef170fc0fa3a,나중에 말씀드리려고.,sad,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Sadness,1,35,female
5e38ca167995ef170fc0fa3f,나 면접 또 떨어졌어. 어떡해?,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,2,Sadness,2,41,female
5e38ca3233e9ad176cc9b8b1,길이야. 집에 걸어가고 있어.,sad,Sadness,1,Sadness,1,Neutral,0,Sadness,2,Sadness,2,41,female
5e38cb53ee8206179943d148,우리 아빠가 또 다쳤어.,anger,Sadness,2,Sadness,1,Sadness,1,Angry,1,Sadness,1,35,female
5e38cb6adbc4b7182a6aa3d2,"또, 허리를 또 다쳤대. 지금은 치료 중이야.",anger,Sadness,2,Sadness,1,Neutral,0,Angry,1,Sadness,1,35,female
5e38cee5c8c25f16cd145e22,어. 어제 밤에 갑자기 아프더니 병원에서 그렇게 됐어.,sad,Sadness,2,Sadness,1,Sadness,1,Angry,1,Sadness,1,35,female
5e38d55a05fef317e874c6fe,응. 누가 화장실에 토를 하고 안치웠어.,disgust,Disgust,2,Disgust,1,Disgust,1,Disgust,1,Disgust,1,35,female
5e38d5fbee8206179943d16c,그대로 있어. 정말 깜짝 놀랐어.,disgust,Disgust,2,Disgust,1,Surprise,1,Disgust,1,Surprise,1,35,female
5e38d6a0dbc4b7182a6aa406,나 면접 또 떨어졌어.,sad,Sadness,2,Sadness,2,Sadness,1,Sadness,1,Sadness,2,30,female
5e38d6c77995ef170fc0fa63,이제 집에 가고있어.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,30,female
5e38d6dfee8206179943d172,거의 끝나가지고 마지막 희망이었는데.,sad,Sadness,1,Sadness,2,Sadness,2,Sadness,1,Sadness,1,30,female
5e38d70905fef317e874c70a,아니. 아직 말 못했어.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,30,female
5e38d71ec8c25f16cd145e4a,"아니 안먹었는데, 입맛도 없어서 괜찮을 거 같애.",sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,30,female
5e38d83005fef317e874c710,다 슬퍼하지.,sad,Sadness,2,Sadness,2,Sadness,1,Sadness,1,Sadness,1,30,female
5e38d85fee8206179943d17b,이제 해야 돼.,sad,Sadness,1,Sadness,2,Sadness,2,Sadness,1,Sadness,2,30,female
5e38d8fe05fef317e874c71a,안 받아.,anger,Angry,1,Angry,1,Sadness,1,Angry,2,Angry,2,30,female
5e38d90eee8206179943d17e,매번 그러는 거 같애.,anger,Angry,1,Angry,1,Neutral,0,Angry,1,Angry,1,30,female
5e38d9887995ef170fc0fa78,빠가 어제 또 다쳤어.,anger,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,1,30,female
5e38da0f7995ef170fc0fa7a,거의 맨날 먹는 거 같아.,anger,Angry,2,Angry,1,Angry,1,Angry,1,Sadness,2,30,female
5e38da2133e9ad176cc9b8f6,"얘기 했는데, 워낙 술을 좋아해가지고.",anger,Angry,2,Angry,1,Sadness,1,Angry,1,Sadness,2,30,female
5e38dab4dbc4b7182a6aa412,괜찮은데 언제 또 날지 모르니까.,fear,Fear,2,Sadness,1,Sadness,1,Fear,1,Fear,1,30,female
5e38db0b7995ef170fc0fa7f,"어, 그래야될거 같애. 휴유증 걸릴 수 있으니까.",fear,Sadness,1,Sadness,1,Sadness,2,Fear,1,Sadness,2,30,female
5e38dd37dbc4b7182a6aa424,어. 진짜 왜 나한테만 그러는지 이해를 할 수가 없어.,anger,Angry,1,Angry,2,Angry,1,Angry,1,Angry,2,31,male
5e38dd66dbc4b7182a6aa426,없어. 진짜 별로인 회사야.,anger,Angry,1,Angry,2,Sadness,1,Angry,1,Angry,1,31,male
5e38de49c8c25f16cd145e80,아니. 전혀 괜찮지 않아. 나도 마찬가지고.,sad,Sadness,2,Sadness,1,Sadness,2,Sadness,1,Sadness,2,31,male
5e38de4fee8206179943d19d,아. 나는 잘하는 게 없나 봐.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,2,35,male
5e38de62dbc4b7182a6aa42a,이제 진행해야지. 아직 거기까진 생각을 못했어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,2,31,male
5e38df0fc8c25f16cd145e89,누가 우리 층 공용 화장실에 토해놓고 도망갔어.,disgust,Disgust,2,Disgust,1,Disgust,1,Disgust,1,Disgust,1,31,male
5e38df3fee8206179943d1a2,너무 놀라서 밥맛이 다 떨어진다.,disgust,Disgust,2,Disgust,1,Sadness,1,Disgust,1,Disgust,1,31,male
5e38df62c8c25f16cd145e8b,"아니야. 물은 괜찮아. 근데 나는 이해가 안되는게, 저렇게 토할 때까지 술을 왜 마시는 걸까?",disgust,Disgust,2,Disgust,1,Sadness,1,Angry,1,Disgust,1,31,male
5e38e21433e9ad176cc9b91f,나 면접 또 떨어졌어.,sad,Sadness,2,Sadness,2,Sadness,2,Sadness,1,Sadness,1,35,male
5e38e8c205fef317e874c76e,나 결국 헤어졌어.,sad,Sadness,2,Sadness,2,Sadness,1,Sadness,1,Sadness,1,24,male
5e38e8d833e9ad176cc9b930,데이트하다가 권태기가 왔다고 그만 만나쟤.,sad,Sadness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,1,24,male
5e38e8f605fef317e874c76f,미팅에서 만났던 사이야.,sad,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Neutral,0,24,male
5e38e90a33e9ad176cc9b931,아니. 평소에 사이 좋았어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,24,male
5e38e91eee8206179943d1cb,이제 두달이 벌써 지났네.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,24,male
5e38ea1bdbc4b7182a6aa477,"화를 내봤는데, 똑같더라.",anger,Angry,1,Sadness,1,Neutral,0,Angry,1,Angry,2,24,male
5e38eaf3dbc4b7182a6aa47a,아 우리 아버지 어제 또 다치셨어.,anger,Sadness,2,Sadness,1,Neutral,0,Angry,1,Sadness,1,35,male
5e38ec8733e9ad176cc9b939,나가서 쉬면 좀 나으려나?,sad,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Sadness,1,24,male
5e38ee85c8c25f16cd145ebe,"3년 사귀던 여자친구 알지. 그 시연이라는 여자친구랑 어제 싸워서, 나 어제 헤어졌어.",sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,1,35,male
5e38f020c8c25f16cd145ec8,내 룸메이트가 밤에 늦게 들어와서 밥 먹고 치우지도 않고 해서 요즘 들어서 많이 룸메이트랑 너무 자주 싸우게 돼.,anger,Angry,2,Angry,1,Angry,1,Angry,1,Angry,1,35,male
5e38f03eee8206179943d1e1,"오게 된 이유는 룸메이트가 청소를 너무 지저분하게 하고, 방을 너무 지저분하게 써.",anger,Angry,2,Angry,1,Sadness,1,Angry,1,Angry,1,35,male
5e38f05705fef317e874c793,"화는 많이 내봤지. 나만 청소하는 건 아니고, 걔도 돌아가면서 하는데 청소를 제대로 하지 않아.",anger,Angry,2,Angry,1,Sadness,1,Angry,1,Angry,1,35,male
5e3937e805fef317e874c914,나 결국 헤어졌어.,sad,Sadness,2,Sadness,1,Sadness,2,Sadness,1,Sadness,2,35,male
5e3937fe7995ef170fc0fc49,그 이유를 나도 잘 모르겠어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,35,male
5e38f3dbc8c25f16cd145ede,나 결국 헤어졌어.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,2,Sadness,1,32,female
5e38f4a405fef317e874c7be,여자가 생겼나봐.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,2,Sadness,2,32,female
5e38f4e57995ef170fc0faec,소개팅으로 만났어.,sad,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Sadness,1,32,female
5e38f517ee8206179943d20a,주 싸우진 않았어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,32,female
5e38f52d33e9ad176cc9b960,일주일밖에 안 됐어.,sad,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Sadness,2,32,female
5e38f64033e9ad176cc9b962,룸메와 너무 자주 싸우게 돼.,anger,Angry,2,Angry,1,Sadness,2,Angry,2,Angry,1,32,female
5e38f6517995ef170fc0faf3,청소를 안 하고 더럽게 써.,anger,Angry,2,Angry,1,Disgust,1,Angry,1,Angry,2,32,female
5e38f662ee8206179943d217,화내도 말을 안들어!,anger,Angry,2,Angry,1,Angry,1,Angry,1,Angry,2,32,female
5e38f682dbc4b7182a6aa4b3,같은 동아리지.,anger,Angry,1,Angry,1,Neutral,0,Angry,1,Neutral,0,32,female
5e38f691ee8206179943d219,생각해봐야 되겠어.,anger,Angry,1,Angry,1,Neutral,0,Angry,1,Angry,2,32,female
5e38fcb27995ef170fc0fb09,나 결국 헤어졌어.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,1,39,male
5e38fcd17995ef170fc0fb0a,갑자기 그렇게 됐어.,sad,Sadness,1,Sadness,1,Sadness,2,Sadness,1,Sadness,1,39,male
5e38fd14ee8206179943d230,소개팅으로 만났어.,sad,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Neutral,0,39,male
5e38fd3dc8c25f16cd145f07,아니. 싸운적이 없어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,39,male
5e38fdb5dbc4b7182a6aa4cf,룸메와 너무 자주 싸우게 돼.,anger,Angry,2,Angry,1,Sadness,1,Angry,1,Angry,1,39,male
5e38fdc67995ef170fc0fb12,룸메가 청소를 너무 안해.,anger,Angry,2,Angry,1,Angry,1,Angry,1,Angry,1,39,male
5e38fdd6ee8206179943d236,당연히 화 내봤지.,anger,Angry,2,Angry,1,Sadness,2,Angry,1,Angry,2,39,male
5e38fdf3ee8206179943d237,어. 고등학교 동창이야.,anger,Angry,1,Angry,1,Sadness,1,Angry,1,Neutral,0,39,male
5e38fe0533e9ad176cc9b97d,당장은 힘들겠지?,anger,Angry,1,Angry,1,Sadness,1,Angry,1,Sadness,1,39,male
5e390058c8c25f16cd145f16,나 면접 또 떨어졌어.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,1,39,male
5e39006edbc4b7182a6aa4dd,집에 가는 중이지.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Neutral,0,39,male
5e39009a05fef317e874c7e3,여기가 마지막 회사였어.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,1,39,male
5e39009c33e9ad176cc9b986,"나 친구랑 약속 있어서 지금 밖에서 혼자 기다리고 있는데, 약속시간이 지났는데도 아직 친구가 안 오고 있어. 너무 짜증난다!",anger,Angry,2,Angry,1,Angry,1,Angry,1,Angry,1,33,female
5e3900fbc8c25f16cd145f19,아직 모르시지.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,39,male
5e39010eee8206179943d243,아니. 밥을 어떻게 먹겠어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,39,male
5e3901e5dbc4b7182a6aa4e7,해피가 어제 세상을 떠났어.,sad,Sadness,2,Sadness,2,Sadness,1,Sadness,1,Sadness,1,39,male
5e3901f633e9ad176cc9b98b,어. 갑자기 의식을 잃었어.,sad,Sadness,2,Sadness,2,Sadness,1,Sadness,1,Sadness,1,39,male
5e390206ee8206179943d247,부모님이 많이 슬퍼하셔.,sad,Sadness,2,Sadness,2,Sadness,1,Sadness,1,Sadness,1,39,male
5e39021cee8206179943d249,이제 지내야지.,sad,Sadness,1,Sadness,2,Neutral,0,Sadness,1,Sadness,1,39,male
5e39022e33e9ad176cc9b98c,위로해줘서 고마워.,sad,Happiness,1,Sadness,2,Sadness,1,Sadness,1,Sadness,2,39,male
5e3902a67995ef170fc0fb1d,"친구 기다리는데, 아직도 안 왔어.",anger,Angry,2,Angry,1,Neutral,0,Angry,1,Angry,1,39,male
5e3902b705fef317e874c7e7,한 시간이나 기다렸지.,anger,Angry,2,Angry,1,Sadness,1,Angry,1,Angry,1,39,male
5e3902c8c8c25f16cd145f1e,연락 했는데 받지도 않아.,anger,Angry,2,Angry,1,Sadness,1,Angry,1,Angry,1,39,male
5e3902d9ee8206179943d24c,어. 자주 그러는 친구야.,anger,Angry,2,Angry,1,Angry,1,Angry,1,Angry,1,39,male
5e39034dc8c25f16cd145f1f,우리 아빠가 어제 또 다쳤어.,anger,Sadness,2,Angry,1,Sadness,1,Angry,1,Sadness,1,39,male
5e39036d33e9ad176cc9b992,술 먹고 계단에서 넘어졌나봐.,anger,Sadness,2,Angry,1,Sadness,1,Angry,1,Sadness,1,39,male
5e39037d33e9ad176cc9b993,어. 허리만 살짝 다치신 거야.,anger,Sadness,1,Angry,1,Sadness,1,Angry,1,Sadness,1,39,male
5e390410ee8206179943d24e,저녁에 진짜 무서웠어.,fear,Fear,2,Fear,1,Sadness,1,Fear,1,Fear,1,39,male
5e39043d7995ef170fc0fb21,식당에서 밥 먹는데 지진 났잖아.,fear,Fear,2,Fear,1,Surprise,1,Fear,1,Surprise,1,39,male
5e390450dbc4b7182a6aa4ec,어. 나는 괜찮아.,fear,Happiness,1,Neutral,0,Neutral,0,Neutral,0,Neutral,0,39,male
5e390463ee8206179943d24f,친구가 발목을 조금 다쳤어.,fear,Sadness,1,Sadness,1,Sadness,1,Fear,1,Sadness,1,39,male
5e390476dbc4b7182a6aa4ed,어. 바로 가볼게. 고마워.,fear,Sadness,1,Sadness,1,Sadness,1,Neutral,0,Sadness,1,39,male
5e3904c8ee8206179943d250,"으, 화장실에 누가 토하고 안 치웠어.",disgust,Disgust,2,Disgust,1,Disgust,1,Disgust,1,Disgust,1,39,male
5e3904e2ee8206179943d251,어. 세면대에 그대로 있어.,disgust,Disgust,2,Disgust,1,Neutral,0,Disgust,1,Disgust,1,39,male
5e39050b7995ef170fc0fb23,아무것도 안 먹고 싶다.,disgust,Sadness,1,Disgust,1,Sadness,1,Disgust,1,Sadness,1,39,male
5e3907ff33e9ad176cc9b9a7,룸메이트와 너무 자주 싸우게 돼.,anger,Angry,2,Angry,1,Angry,2,Angry,1,Angry,1,39,male
5e390815ee8206179943d259,청소를 자주 하지 않고 너무 지저분해.,anger,Angry,2,Angry,1,Angry,1,Angry,1,Angry,2,39,male
5e3908657995ef170fc0fb2b,응. 고등학교 때부터 동창이었어.,anger,Angry,1,Angry,1,Sadness,1,Angry,1,Neutral,0,39,male
5e39087ddbc4b7182a6aa4f2,글쎄. 생각해봐야겠다.,anger,Angry,1,Angry,1,Neutral,0,Angry,1,Sadness,1,39,male
5e3909a3c8c25f16cd145f30,많이 다쳐서 지금 병원에 가셨어.,anger,Sadness,1,Sadness,1,Neutral,0,Angry,1,Sadness,2,24,male
5e390a0cc8c25f16cd145f36,나 결국 헤어졌어.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,2,39,male
5e390a1eee8206179943d26a,다른 사람이 생긴 거 같애.,sad,Sadness,1,Sadness,1,Sadness,2,Sadness,1,Sadness,2,39,male
5e39381adbc4b7182a6aa5f3,어릴때부터 알던 사이야.,sad,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Neutral,0,35,male
5e390a3505fef317e874c80f,3년 전에 연애를 시작했지.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,2,39,male
5e390a4a05fef317e874c811,"아니, 평소에 잘 싸우지 않았었어.",sad,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Sadness,1,39,male
5e390a617995ef170fc0fb3b,글쎄. 한 한 달 정도 된 거 같애.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,2,39,male
5e39383533e9ad176cc9bab2,아니야. 3년동안 한 번도 싸운 적 없어.,sad,Sadness,1,Sadness,1,Sadness,2,Sadness,1,Sadness,2,35,male
5e390b4933e9ad176cc9b9bc,나 면접 또 떨어졌어.,sad,Sadness,2,Sadness,1,Sadness,2,Sadness,1,Sadness,2,39,male
5e390b7633e9ad176cc9b9be,응. 집에 와 있어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,39,male
5e390b8eee8206179943d275,응. 다른 회사 또 알아봐야지.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,2,39,male
5e390ba605fef317e874c823,부모님께는 얘기하지 못 했어.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,1,39,male
5e390bbedbc4b7182a6aa510,밥 생각도 없어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,2,39,male
5e390c7eee8206179943d27d,나는 잘하는게 없나봐.,sad,Sadness,2,Sadness,1,Sadness,2,Sadness,2,Sadness,2,39,male
5e390c9333e9ad176cc9b9cb,응. 회사에서 혼나버렸어.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,2,39,male
5e390cf57995ef170fc0fb50,응. 오늘도 야근해야돼.,sad,Sadness,1,Sadness,1,Sadness,2,Sadness,1,Sadness,2,39,male
5e390d0cee8206179943d283,아니야. 난 잘하는 게 없나봐.,sad,Sadness,2,Sadness,1,Sadness,2,Sadness,1,Sadness,2,39,male
5e390ee333e9ad176cc9b9dd,해피가 어제 세상을 떠났어.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,2,39,male
5e390f5bc8c25f16cd145f55,께 밤부터 의식이 없었어.,sad,Sadness,2,Sadness,1,Sadness,2,Sadness,1,Sadness,1,39,male
5e390f7333e9ad176cc9b9df,가족들도 다 슬퍼하고 있어.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,2,39,male
5e390f8ac8c25f16cd145f56,어. 장례는 잘 치뤘어.,sad,Sadness,2,Sadness,1,Neutral,0,Sadness,1,Sadness,2,39,male
5e390fa1dbc4b7182a6aa525,그래. 위로해줘서 고마워.,sad,Happiness,1,Sadness,1,Neutral,0,Sadness,1,Sadness,1,39,male
5e3914a27995ef170fc0fb6e,우린 너무 서로한테 질렸나봐.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,1,42,male
5e39159305fef317e874c84a,너무 지저분해. 청소를 안하고 있어.,anger,Angry,2,Angry,1,Angry,1,Angry,1,Angry,1,42,male
5e39164adbc4b7182a6aa532,소개팅으로 만났어.,sad,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Neutral,0,38,male
5e39174305fef317e874c854,룸메와 너무 자주 싸우게 돼.,anger,Angry,2,Angry,1,Angry,1,Angry,1,Angry,1,38,male
5e391759c8c25f16cd145f68,"나만 청소를 하고, 룸메는 전혀 청소를 안 해.",anger,Angry,2,Angry,1,Angry,2,Angry,1,Angry,2,38,male
5e3917cb33e9ad176cc9b9f5,따로 세고 싶어서 준비하고 싶어.,anger,Angry,1,Angry,1,Sadness,1,Angry,1,Angry,1,38,male
5e3918e3c8c25f16cd145f6e,나 또 면접 떨어졌어.,sad,Sadness,2,Sadness,1,Sadness,2,Sadness,2,Sadness,1,38,male
5e3918fadbc4b7182a6aa547,집에 있어.,sad,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Sadness,2,38,male
5e39193533e9ad176cc9b9fc,아니 몰라.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,2,38,male
5e39194bee8206179943d2ab,밥맛이 없어.,sad,Sadness,1,Sadness,1,Sadness,2,Sadness,1,Sadness,1,38,male
5e391952ee8206179943d2ac,나 결국 헤어졌어.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,1,38,female
5e391a7c33e9ad176cc9ba02,나 결국 헤어졌어.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,1,29,female
5e392b38ee8206179943d333,면접에 또 떨어졌어.,sad,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,2,29,male
5e391ac605fef317e874c86d,그거는 불가능해.,sad,Neutral,0,Neutral,0,Neutral,0,Sadness,1,Sadness,1,38,male
5e391ac533e9ad176cc9ba06,"권태기가 왔다고 시간을 갖자더니, 다른 사람 만나는 것 같더라.",sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,2,29,female
5e391ae333e9ad176cc9ba07,내가 기획안을 잘못 짠 게 문제지. 어쩌겠노.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,38,male
5e391b387995ef170fc0fb9a,소개 받아서 만나게 됐어.,sad,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Neutral,0,29,female
5e391b407995ef170fc0fb9d,이모카. 나 결국 헤어졌어.,sad,Sadness,2,Sadness,2,Sadness,1,Sadness,1,Sadness,2,29,male
5e391b5a33e9ad176cc9ba0e,아니. 이제 쉬려고.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,1,37,male
5e391b6133e9ad176cc9ba0f,아니 3년동안 한번도 싸운 적 없어.,sad,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Sadness,1,29,female
5e391b66dbc4b7182a6aa55b,갑자기 권태기가 왔다고 하더라고.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,1,Sadness,2,29,male
5e391bc033e9ad176cc9ba13,고등학교 친구한테 소개 받은 사이였어.,sad,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Sadness,1,29,male
5e391be0c8c25f16cd145f8d,아니야. 평소에는 정말 아무 문제없이 잘 지내고 있었던 거 같아.,sad,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Sadness,1,29,male
5e391c0105fef317e874c876,나 너무 자주 싸우게 돼.,anger,Angry,2,Angry,1,Sadness,1,Angry,1,Angry,1,29,female
5e391c17ee8206179943d2c7,룸메가 방을 너무 더럽게 써.,anger,Angry,2,Angry,1,Angry,2,Angry,2,Angry,2,29,female
5e391c197995ef170fc0fba2,이제 며칠 안됐어.,sad,Sadness,1,Sadness,1,Sadness,2,Sadness,1,Sadness,2,29,male
5e391c787995ef170fc0fba5,학교 동창이야.,anger,Angry,1,Angry,1,Neutral,0,Neutral,0,Neutral,0,29,female
5e391c93dbc4b7182a6aa565,해야되나 고민중이야.,anger,Angry,1,Angry,1,Sadness,1,Angry,1,Angry,1,29,female
5e391ced33e9ad176cc9ba17,"약속이 있어서 친구 기다리고 있는데, 아직도 안왔다.",anger,Angry,2,Angry,1,Angry,1,Angry,1,Angry,2,38,male
5e391e30ee8206179943d2d8,룸메랑 요즘 너무 자주 싸우게 돼.,anger,Angry,2,Angry,1,Sadness,2,Angry,1,Fear,1,29,male
5e391d0fee8206179943d2ce,약속 있어서 친구 기다리고 있는데 아직도 안 왔어.,anger,Angry,2,Angry,1,Angry,1,Angry,1,Angry,1,39,male
5e391d207995ef170fc0fba9,나 면접 또 떨어졌어.,sad,Sadness,2,Sadness,1,Sadness,2,Sadness,1,Sadness,2,29,female
5e391e4ec8c25f16cd145fa0,쓰레기를 아무데나 버리고 너무 방을 어지럽히더라고.,anger,Angry,2,Angry,1,Sadness,1,Angry,1,Angry,1,29,male
5e391d4fc8c25f16cd145f9a,연락을 안 받더라. 짜증나게.,anger,Angry,2,Angry,1,Angry,2,Angry,1,Angry,1,38,male
5e391d587995ef170fc0fbab,아직 집 밖이야.,sad,Sadness,1,Sadness,1,Neutral,0,Sadness,1,Sadness,1,29,female
5e391d647995ef170fc0fbae,그 친구 상습범이야.,anger,Angry,1,Angry,1,Angry,1,Angry,1,Angry,1,38,male
5e391d807995ef170fc0fbb0,한시간이 넘었어.,anger,Angry,2,Angry,1,Sadness,1,Angry,1,Angry,2,39,male
5e391db3ee8206179943d2d2,너무 힘들어.,sad,Sadness,1,Sadness,1,Sadness,2,Sadness,1,Sadness,2,29,female
5e391dc533e9ad176cc9ba22,연락이 안 돼.,anger,Angry,1,Angry,1,Angry,1,Angry,1,Angry,1,39,male
5e391ddbdbc4b7182a6aa56e,"항상 그래, 항상.",anger,Angry,1,Angry,1,Neutral,0,Angry,1,Angry,2,39,male
5e391deeee8206179943d2d4,얘기 해봐도 소용 없어.,anger,Angry,1,Angry,1,Sadness,1,Angry,1,Angry,1,39,male
5e391e75ee8206179943d2da,한 번 이야기를 했는데 잠깐 괜찮아지는 것 같다가 또 다시 어지럽히더라구.,anger,Angry,1,Angry,1,Sadness,1,Angry,1,Angry,1,29,male
5e391e8933e9ad176cc9ba2c,우리 아빠가 어제 또 다쳤어.,anger,Sadness,2,Sadness,1,Sadness,1,Angry,1,Sadness,2,39,male
5e391ea1c8c25f16cd145fa3,술 드시고 오시다가 계단에서 넘어지셨어.,anger,Sadness,2,Sadness,1,Sadness,1,Sadness,1,Sadness,2,39,male
5e391eaedbc4b7182a6aa574,응. 고등학교 때부터 친하게 지내던 친구야.,anger,Angry,1,Angry,1,Neutral,0,Neutral,0,Sadness,1,29,male
5e391eccdbc4b7182a6aa577,일주일에 5일은 드시고 오셔.,anger,Angry,2,Sadness,1,Angry,1,Angry,1,Sadness,2,39,male
5e391edf7995ef170fc0fbb9,계속 얘기하는데도 듣질 않으셔.,anger,Angry,2,Sadness,1,Angry,1,Angry,1,Sadness,2,39,male
5e391f85ee8206179943d2e4,방을 더럽게 써서 청소도 안해.,anger,Angry,2,Angry,1,Neutral,0,Angry,1,Angry,1,30,female
5e391f89ee8206179943d2e5,맞는 말이라서 내가 진짜 못하는 거 같애.,sad,Sadness,1,Sadness,1,Sadness,2,Sadness,1,Sadness,1,29,female
5e391f9a33e9ad176cc9ba36,얘기해봤지. 근데 소용이 없어.,anger,Angry,1,Angry,1,Sadness,1,Angry,1,Sadness,2,30,female
5e391f9b7995ef170fc0fbc6,얼마나 됐다고 회사에서 연락 또 왔어!,anger,Angry,2,Angry,1,Angry,1,Angry,1,Angry,1,39,male
5e3920b305fef317e874c8a3,지진 났는데 다치진 않았어.,fear,Fear,2,Fear,1,Sadness,1,Fear,1,Fear,1,38,male
5e391fc633e9ad176cc9ba3b,아니 내가 진짜로 못한건데.,sad,Sadness,1,Sadness,1,Sadness,1,Sadness,2,Sadness,2,29,female
5e391fd4c8c25f16cd145fae,다니기 싫어!,anger,Angry,1,Angry,1,Sadness,1,Angry,2,Angry,2,39,male
5e391ffbc8c25f16cd145fb0,그래도 생각해보는 중이야.,anger,Angry,1,Angry,1,Neutral,0,Sadness,1,Fear,1,39,male
5e39203c05fef317e874c8a1,없어. 내 얘기 들어줘서 고마워.,anger,Happiness,1,Neutral,0,Sadness,1,Sadness,1,Neutral,0,39,male
5e392047c8c25f16cd145fb3,잘하는게 없나봐.,sad,Sadness,2,Sadness,1,Sadness,2,Sadness,1,Sadness,2,30,female
5e39205cc8c25f16cd145fb4,그래. 고마워. 얘기할게.,anger,Happiness,1,Sadness,1,Neutral,0,Sadness,1,Neutral,0,39,male
5e39205d05fef317e874c8a2,응 오늘 또 상사한테 혼나고 말았어.,sad,Sadness,1,Sadness,1,Sadness,2,Sadness,1,Sadness,2,29,male
5e392069ee8206179943d2f2,어제 세상을 떠났어.,sad,Sadness,2,Sadness,1,Sadness,2,Sadness,1,Sadness,1,29,female
5e392189ee8206179943d2f9,룸메와 너무 자주 싸우게 돼.,anger,Angry,2,Angry,1,Sadness,1,Angry,1,Angry,1,25,male
5e3920af7995ef170fc0fbdd,아. 완성하면은 집에 갈 수 있지. 오늘 못 갈 거 같은데?,sad,Sadness,1,Sadness,1,Sadness,2,Sadness,1,Fear,1,30,female
